category,name,description,serial,productionDate,price,currency,authorised,inStock,compatibleBrands,limitedEdition,safetyCritical,hazardousMaterial
Cooling & HVAC System,Thermostat Housing 78P,Encases the thermostat.,IFAT-366E-5356-CA73,2021-07-03,249.26,EUR,True,True,"WV,Mecentley,Nord,BMV,Feramborghini",True,True,True
Cooling & HVAC System,Expansion Valve ECK,Controls refrigerant flow.,IFAT-C8B1-74DF-8226,2015-10-01,477.93,EUR,True,True,"Mecentley,Feramborghini,BMV",True,True,False
Cooling & HVAC System,Radiator Hoses KV9,Generic Radiator Hoses,IFAT-BC63-7D16-3060,2019-09-01,1660.67,EUR,True,False,"Feramborghini,Nord,Mecentley,WV",True,True,False
Cooling & HVAC System,Heater Core LC1,Heats cabin air using engine coolant.,IFAT-7FEF-F38B-BBED,2022-06-16,1245.37,EUR,True,True,"Nord,BMV,WV,Feramborghini,Mecentley",True,False,False
Cooling & HVAC System,A/C Lines 3QS,Transport refrigerant.,IFAT-5154-B0BF-DA27,2015-11-29,1725.95,EUR,False,True,"Mecentley,WV,Feramborghini",True,True,False
Cooling & HVAC System,Thermostat Housing 756,Generic Thermostat Housing,IFAT-BFE0-F9B4-CCBE,2025-10-03,1102.17,EUR,True,True,Feramborghini,True,True,False
Cooling & HVAC System,Fan Clutch JCO,Generic Fan Clutch,IFAT-1A6C-B1C5-A93E,2024-11-03,137.98,EUR,True,True,Mecentley,False,True,True
Cooling & HVAC System,Thermostat PTC,Regulates engine coolant temperature.,IFAT-4F11-42D5-28C0,2015-02-08,442.54,EUR,False,True,"Nord,Feramborghini,BMV,WV",True,True,True
Cooling & HVAC System,Cabin Air Filter QOG,Generic Cabin Air Filter,IFAT-87F5-A44F-D9AE,2023-04-18,1385.74,EUR,True,True,"Feramborghini,Nord,BMV,WV,Mecentley",True,True,True
Cooling & HVAC System,Water Pump XAK,Generic Water Pump,IFAT-29FE-33DF-F64C,2023-06-11,159.22,EUR,True,False,"Nord,WV,BMV,Feramborghini,Mecentley",False,True,False
Cooling & HVAC System,Radiator Hoses 48D,Carry coolant to and from radiator.,IFAT-8322-DB24-DAC1,2017-09-27,28.2,EUR,True,True,Feramborghini,False,True,True
Cooling & HVAC System,Fan Clutch RTF,Engages fan as needed.,IFAT-E167-52AD-2A8B,2017-11-02,43.06,EUR,True,True,"BMV,WV,Mecentley,Nord,Feramborghini",True,True,True
Cooling & HVAC System,Heater Blower Motor J4U,Generic Heater Blower Motor,IFAT-91E2-7119-A9E7,2021-11-21,758.33,EUR,False,True,"Mecentley,Nord,Feramborghini",True,True,True
Cooling & HVAC System,Radiator X88,Generic Radiator,IFAT-FBEC-D79A-EA07,2023-05-08,1299.22,EUR,True,True,"Feramborghini,BMV",False,False,True
Cooling & HVAC System,Water Pump OSU,Circulates coolant through engine.,IFAT-A320-F32D-1F7A,2015-08-22,1070.55,EUR,True,True,"Nord,BMV,Feramborghini,Mecentley,WV",False,False,False
Cooling & HVAC System,Thermostat DTJ,Generic Thermostat,IFAT-05AC-DD9F-73CC,2020-11-19,401.53,EUR,True,True,"Mecentley,Feramborghini,Nord",True,True,False
Cooling & HVAC System,Radiator 6I7,Dissipates heat from engine coolant.,IFAT-C843-75DB-D8E5,2025-04-18,620.86,EUR,False,True,"Mecentley,BMV,Feramborghini,Nord,WV",False,False,False
Cooling & HVAC System,Radiator Cap PJ3,Generic Radiator Cap,IFAT-1DA4-A0A4-041D,2022-06-01,1820.67,EUR,True,True,"WV,Mecentley",False,False,True
Cooling & HVAC System,Thermostat Housing E2T,Generic Thermostat Housing,IFAT-DECE-6D05-C73F,2025-03-26,919.6,EUR,True,False,WV,False,False,True
Cooling & HVAC System,Water Pump BSG,Generic Water Pump,IFAT-1F61-025A-C0A1,2019-08-12,569.3,EUR,True,True,"WV,Nord,Mecentley,Feramborghini",False,False,False
Cooling & HVAC System,Cooling Fan 3IT,Generic Cooling Fan,IFAT-77E8-00DA-7E52,2016-03-16,414.31,EUR,True,True,"Feramborghini,WV,Mecentley",True,True,True
Cooling & HVAC System,Radiator Cap FD2,Generic Radiator Cap,IFAT-5CF2-06DE-DE99,2021-03-21,1292.75,EUR,True,True,"Nord,Feramborghini",False,False,False
Cooling & HVAC System,Water Pump JDR,Circulates coolant through engine.,IFAT-8C07-9FB7-24FC,2021-08-10,1170.77,EUR,True,True,"BMV,Mecentley,Feramborghini,WV,Nord",True,True,True
Cooling & HVAC System,Thermostat JC7,Regulates engine coolant temperature.,IFAT-74BA-419F-52EE,2018-01-02,650.93,EUR,True,True,WV,True,True,False
Cooling & HVAC System,Expansion Valve S36,Controls refrigerant flow.,IFAT-D200-5F1F-930F,2017-06-05,1439.67,EUR,True,True,"Mecentley,Feramborghini",True,False,True
Cooling & HVAC System,Cooling Fan WCD,Generic Cooling Fan,IFAT-5D28-7D4E-8B48,2018-05-23,980.58,EUR,True,True,"Feramborghini,BMV,WV",True,True,True
Cooling & HVAC System,Radiator Hoses 455,Carry coolant to and from radiator.,IFAT-62CE-F20F-3EFA,2017-02-13,736.55,EUR,True,True,"Feramborghini,Nord",True,False,True
Cooling & HVAC System,Radiator UXN,Generic Radiator,IFAT-88D6-7563-4B00,2020-07-25,1451.96,EUR,False,True,"Nord,Feramborghini",False,False,True
Cooling & HVAC System,A/C Lines 9U4,Generic A/C Lines,IFAT-3BE7-D6E4-CEF5,2020-01-17,1790.18,EUR,False,True,WV,False,True,True
Cooling & HVAC System,Heater Core RBE,Heats cabin air using engine coolant.,IFAT-356C-84E4-F05B,2016-02-06,876.23,EUR,False,True,"BMV,Mecentley,Nord,Feramborghini,WV",False,False,True
Cooling & HVAC System,A/C Lines SAK,Generic A/C Lines,IFAT-0B7A-13F1-E92E,2015-07-25,1655.2,EUR,True,True,"BMV,WV,Feramborghini,Nord",False,False,True
Cooling & HVAC System,Cabin Air Filter D8K,Filters air inside the car.,IFAT-7434-D51B-C7C3,2021-02-21,433.75,EUR,False,True,"Nord,WV,Feramborghini,BMV",True,True,True
Cooling & HVAC System,Fan Clutch TL3,Engages fan as needed.,IFAT-8653-CD9A-847E,2015-08-06,976.89,EUR,True,True,Mecentley,False,False,True
Cooling & HVAC System,A/C Lines 2LK,Generic A/C Lines,IFAT-CAB5-0996-3155,2018-05-30,1867.55,EUR,True,True,"BMV,Mecentley,WV",True,True,True
Cooling & HVAC System,Radiator XZD,Dissipates heat from engine coolant.,IFAT-1A8C-FFEE-83BD,2021-07-29,837.4,EUR,True,True,"BMV,Mecentley",False,True,True
Cooling & HVAC System,A/C Condenser 05C,Releases heat from compressed refrigerant.,IFAT-71C4-D898-9677,2018-06-13,439.34,EUR,True,True,Feramborghini,False,True,True
Cooling & HVAC System,A/C Lines WG6,Transport refrigerant.,IFAT-DE4F-45A7-315E,2016-12-29,1917.46,EUR,False,True,"Mecentley,Feramborghini,BMV,Nord",True,True,False
Cooling & HVAC System,Thermostat Housing 1Z1,Encases the thermostat.,IFAT-21EE-87E5-51ED,2017-10-01,816.97,EUR,True,True,"Mecentley,Nord,Feramborghini,WV",True,True,False
Cooling & HVAC System,Heater Blower Motor SJU,Generic Heater Blower Motor,IFAT-1E79-8494-73BD,2024-09-16,1258.32,EUR,True,False,"Nord,Feramborghini,BMV",True,False,False
Cooling & HVAC System,Thermostat QXZ,Regulates engine coolant temperature.,IFAT-B8D4-A7D0-A4F8,2021-10-22,1207.08,EUR,True,True,"Nord,BMV",False,True,False
Cooling & HVAC System,Thermostat Housing GV1,Generic Thermostat Housing,IFAT-55DA-7DF5-88EA,2020-08-31,1023.19,EUR,True,True,"Mecentley,Feramborghini,Nord",True,False,True
Cooling & HVAC System,Fan Clutch 6CV,Engages fan as needed.,IFAT-7214-FE07-5050,2019-05-07,691.13,EUR,False,True,Feramborghini,False,True,True
Cooling & HVAC System,Thermostat Housing GHQ,Encases the thermostat.,IFAT-179E-913E-D64D,2022-11-21,1483.09,EUR,True,True,"Nord,BMV,WV,Mecentley,Feramborghini",False,True,True
Cooling & HVAC System,Thermostat Housing U9H,Encases the thermostat.,IFAT-C167-55D9-8DC7,2022-03-24,1916.09,EUR,True,True,"Feramborghini,Mecentley,BMV,WV",False,True,False
Cooling & HVAC System,Water Pump 45A,Generic Water Pump,IFAT-9375-1130-8B5B,2024-11-04,1328.6,EUR,True,True,WV,True,True,False
Cooling & HVAC System,Radiator Cap UIJ,Seals radiator and maintains pressure.,IFAT-EC94-BE15-0753,2021-11-23,1751.3,EUR,True,True,"Feramborghini,Nord",False,True,True
Cooling & HVAC System,A/C Compressor QIL,Generic A/C Compressor,IFAT-5FB3-030E-DFD8,2021-11-23,1668.7,EUR,True,False,"BMV,Feramborghini",True,True,False
Cooling & HVAC System,Thermostat 8N3,Generic Thermostat,IFAT-D35E-F928-1EA2,2018-10-05,786.71,EUR,True,False,"Feramborghini,BMV",False,True,True
Cooling & HVAC System,Heater Blower Motor I7I,Generic Heater Blower Motor,IFAT-80D7-6018-4E95,2020-08-28,1040.56,EUR,True,True,WV,True,True,False
Cooling & HVAC System,Fan Clutch 7QB,Generic Fan Clutch,IFAT-6456-66CC-A1B6,2023-03-03,1220.52,EUR,True,True,Mecentley,True,True,False
Cooling & HVAC System,Radiator V3F,Dissipates heat from engine coolant.,IFAT-996D-05B2-3C0D,2017-10-14,105.58,EUR,False,True,"Feramborghini,BMV,Nord",True,True,False
Cooling & HVAC System,Heater Blower Motor U33,Drives air through HVAC system.,IFAT-697B-B4E1-75A8,2024-01-24,42.07,EUR,False,False,"Feramborghini,Nord,Mecentley",True,False,False
Cooling & HVAC System,A/C Compressor JG2,Compresses refrigerant for air conditioning.,IFAT-D0EF-4474-4769,2021-01-20,1973.66,EUR,True,True,"Feramborghini,WV,Mecentley,Nord,BMV",False,False,False
Cooling & HVAC System,Radiator Cap F5J,Generic Radiator Cap,IFAT-B071-CFBD-F4F1,2020-03-14,1475.54,EUR,True,True,"WV,Mecentley,Feramborghini,Nord,BMV",True,False,False
Cooling & HVAC System,Radiator 8NZ,Dissipates heat from engine coolant.,IFAT-1EE0-A80D-4286,2022-11-29,900.42,EUR,True,True,"BMV,Nord,Mecentley,WV,Feramborghini",True,False,True
Cooling & HVAC System,Heater Core Q7T,Heats cabin air using engine coolant.,IFAT-75AF-766D-D4BE,2020-10-04,811.03,EUR,False,True,Mecentley,True,True,True
Cooling & HVAC System,Thermostat IIE,Regulates engine coolant temperature.,IFAT-3E08-FE91-8D61,2019-12-11,1678.96,EUR,True,True,Nord,False,True,False
Cooling & HVAC System,Cabin Air Filter TPT,Generic Cabin Air Filter,IFAT-B052-7172-E37F,2018-01-12,313.36,EUR,True,True,Nord,False,True,False
Cooling & HVAC System,A/C Compressor L8H,Compresses refrigerant for air conditioning.,IFAT-34E3-C0FE-D281,2023-07-25,740.75,EUR,True,True,"BMV,Mecentley,Nord,WV,Feramborghini",True,True,False
Cooling & HVAC System,Water Pump 49N,Circulates coolant through engine.,IFAT-D33A-922F-39D8,2016-11-04,1421.88,EUR,True,True,"WV,BMV,Nord",True,True,True
Cooling & HVAC System,Thermostat Housing D9G,Encases the thermostat.,IFAT-46B5-391C-4311,2023-08-02,1890.4,EUR,True,True,"Nord,Feramborghini,Mecentley,WV,BMV",True,True,False
Cooling & HVAC System,Heater Blower Motor 2PM,Generic Heater Blower Motor,IFAT-CA8D-8315-E286,2015-12-27,1315.61,EUR,True,True,"Feramborghini,Mecentley,BMV,WV,Nord",True,True,True
Cooling & HVAC System,Thermostat Housing 79Q,Encases the thermostat.,IFAT-1486-58FA-37DB,2023-03-19,1961.59,EUR,False,True,"Nord,WV,BMV",False,False,True
Cooling & HVAC System,Radiator Hoses 21N,Carry coolant to and from radiator.,IFAT-A939-EFDC-11D4,2020-05-24,1699.72,EUR,False,True,"WV,Feramborghini",False,False,False
Cooling & HVAC System,Cooling Fan MRH,Generic Cooling Fan,IFAT-E795-2131-B74C,2025-09-08,706.96,EUR,True,True,"WV,Nord,BMV,Mecentley,Feramborghini",True,False,False
Cooling & HVAC System,A/C Condenser MRN,Releases heat from compressed refrigerant.,IFAT-88C8-9BD5-5FC7,2025-11-22,391.98,EUR,True,True,"Feramborghini,BMV,Mecentley",True,True,False
Cooling & HVAC System,Cooling Fan VSH,Assists in radiator cooling.,IFAT-C0C4-F176-3052,2019-02-13,231.26,EUR,True,True,"Mecentley,WV,BMV,Feramborghini",True,True,True
Cooling & HVAC System,Cooling Fan 9EU,Generic Cooling Fan,IFAT-2017-7259-F730,2025-04-11,662.93,EUR,True,True,"Nord,WV,BMV",True,False,False
Cooling & HVAC System,A/C Lines 8HH,Generic A/C Lines,IFAT-7881-1614-F5F2,2025-09-09,641.62,EUR,True,True,"Mecentley,Nord,BMV,WV,Feramborghini",False,True,True
Cooling & HVAC System,Heater Core Q8P,Heats cabin air using coolant.,IFAT-741D-BD25-1CD4,2023-08-26,409.17,EUR,True,True,BMV,True,True,False
Cooling & HVAC System,Heater Blower Motor 8IX,Drives air through HVAC system.,IFAT-4949-0E78-BFED,2023-07-20,1057.24,EUR,True,True,"Feramborghini,WV,Mecentley",True,True,True
Cooling & HVAC System,Radiator Cap PIJ,Seals radiator and maintains pressure.,IFAT-A851-0258-E8A9,2020-10-25,1537.83,EUR,False,True,BMV,True,True,True
Cooling & HVAC System,A/C Condenser GEW,Releases heat from compressed refrigerant.,IFAT-CC21-58C1-A3B5,2019-03-02,51.79,EUR,True,True,"BMV,Feramborghini,Mecentley,WV",True,False,True
Cooling & HVAC System,A/C Lines WEG,Transport refrigerant.,IFAT-A2C2-9872-36F6,2016-09-10,970.8,EUR,True,True,"Nord,Feramborghini",True,False,True
Cooling & HVAC System,Thermostat 4XZ,Regulates engine coolant temperature.,IFAT-C8E8-A3BF-D5C1,2018-05-06,1253.11,EUR,True,True,"WV,Nord,Mecentley",True,True,True
Cooling & HVAC System,Thermostat Housing OLM,Generic Thermostat Housing,IFAT-369C-632D-F3D0,2025-07-10,625.98,EUR,True,False,"Feramborghini,Nord,BMV",True,False,False
Cooling & HVAC System,Radiator EES,Dissipates heat from engine coolant.,IFAT-CEC2-9388-652C,2021-04-25,1336.41,EUR,True,True,BMV,False,True,True
Cooling & HVAC System,Heater Blower Motor L93,Drives air through HVAC system.,IFAT-5C84-B478-6A5D,2021-02-01,846.1,EUR,True,False,"Mecentley,WV,BMV,Feramborghini,Nord",True,True,True
Cooling & HVAC System,Expansion Valve TM8,Generic Expansion Valve,IFAT-697B-0637-369F,2022-10-19,786.82,EUR,True,True,"WV,Nord,BMV",True,True,True
Cooling & HVAC System,Fan Clutch 0RJ,Engages fan as needed.,IFAT-844C-2016-0EAD,2016-07-13,1251.0,EUR,True,True,"Nord,BMV,Feramborghini",False,False,False
Cooling & HVAC System,Heater Core ZI7,Heats cabin air using coolant.,IFAT-A6DB-B6F9-4484,2022-07-17,1329.88,EUR,True,False,Mecentley,True,True,False
Cooling & HVAC System,A/C Compressor W6N,Compresses refrigerant for air conditioning.,IFAT-7261-E06B-6843,2016-06-14,611.41,EUR,False,True,WV,True,True,True
Cooling & HVAC System,A/C Dryer 3WM,Generic A/C Dryer,IFAT-05FD-3BF9-9F8A,2018-09-16,847.11,EUR,True,True,"Mecentley,Feramborghini,Nord,WV,BMV",True,True,False
Cooling & HVAC System,A/C Dryer JCK,Generic A/C Dryer,IFAT-C857-534E-1F1D,2017-04-26,1072.13,EUR,True,True,"WV,Mecentley",False,True,True
Cooling & HVAC System,Expansion Valve 3DM,Generic Expansion Valve,IFAT-7DD2-615A-57BC,2024-10-20,1437.4,EUR,True,True,"BMV,WV",True,True,True
Cooling & HVAC System,Water Pump JYC,Generic Water Pump,IFAT-9F16-8A99-91F8,2020-01-23,1056.92,EUR,True,True,Nord,False,True,False
Cooling & HVAC System,A/C Lines 21N,Transport refrigerant.,IFAT-07EB-5D69-176C,2023-04-13,742.4,EUR,True,False,Mecentley,True,True,True
Cooling & HVAC System,A/C Compressor 6RM,Generic A/C Compressor,IFAT-5F43-0E01-3C23,2015-07-13,1399.28,EUR,False,True,"Feramborghini,Mecentley,BMV",False,False,False
Cooling & HVAC System,Cooling Fan ZT2,Assists in radiator cooling.,IFAT-7C57-98AE-7652,2023-10-07,1808.03,EUR,True,True,"Nord,Feramborghini,BMV,WV",True,False,False
Cooling & HVAC System,Fan Clutch JZ0,Generic Fan Clutch,IFAT-1FDB-79AF-132D,2023-07-08,275.02,EUR,True,True,"BMV,Nord,WV",True,False,True
Cooling & HVAC System,Cooling Fan IA9,Generic Cooling Fan,IFAT-CDE4-D7AB-80AD,2016-05-05,744.98,EUR,True,True,"BMV,Mecentley,WV,Feramborghini,Nord",True,False,False
Cooling & HVAC System,A/C Condenser 658,Generic A/C Condenser,IFAT-CD02-9E15-7A9D,2023-10-25,927.47,EUR,False,True,"BMV,Feramborghini,Mecentley,WV",True,True,True
Cooling & HVAC System,Radiator 4EV,Dissipates heat from engine coolant.,IFAT-7F47-49C6-EF7D,2020-11-29,1142.15,EUR,True,True,"Mecentley,WV,BMV,Nord,Feramborghini",True,False,False
Cooling & HVAC System,Thermostat Housing S8Q,Generic Thermostat Housing,IFAT-A442-9147-4560,2017-11-16,1280.87,EUR,True,False,"Feramborghini,Mecentley,BMV",True,True,True
Cooling & HVAC System,Heater Blower Motor 4B3,Drives air through HVAC system.,IFAT-D532-6AED-3B65,2023-04-17,1657.92,EUR,True,True,"Feramborghini,WV",False,True,True
Cooling & HVAC System,Radiator Cap XLE,Generic Radiator Cap,IFAT-C47A-E178-7640,2020-11-17,296.88,EUR,False,True,"Mecentley,Nord,BMV,Feramborghini,WV",False,True,True
Cooling & HVAC System,Thermostat X04,Regulates engine coolant temperature.,IFAT-E804-5E97-9EFE,2020-07-12,1728.95,EUR,True,False,"WV,Nord",True,True,True
Cooling & HVAC System,Heater Core IPT,Heats cabin air using coolant.,IFAT-C75B-4EED-1459,2022-08-02,674.12,EUR,False,True,"WV,BMV",True,False,True
Cooling & HVAC System,A/C Dryer AKN,Generic A/C Dryer,IFAT-BD09-544F-4B57,2018-03-02,1687.48,EUR,False,True,"Mecentley,Feramborghini,Nord",True,False,True
Cooling & HVAC System,Heater Core IYU,Heats cabin air using coolant.,IFAT-B006-D934-34E1,2018-12-19,684.72,EUR,True,True,"Feramborghini,Nord,Mecentley,BMV",True,True,False
Cooling & HVAC System,Cooling Fan 0N0,Generic Cooling Fan,IFAT-1510-C56A-E24C,2021-08-18,714.65,EUR,True,False,"Nord,Mecentley,Feramborghini",False,True,False
Cooling & HVAC System,Cooling Fan 715,Generic Cooling Fan,IFAT-5428-BCEF-9110,2016-10-22,202.52,EUR,True,True,"Mecentley,Nord",True,True,True
Cooling & HVAC System,Radiator HDG,Generic Radiator,IFAT-35C3-808C-9799,2016-04-07,145.68,EUR,True,True,"Feramborghini,Mecentley,WV,Nord,BMV",True,True,True
Cooling & HVAC System,A/C Dryer F07,Generic A/C Dryer,IFAT-C64D-1FC0-C9D9,2017-01-15,448.86,EUR,False,True,"Mecentley,Feramborghini,WV,BMV",False,True,False
Cooling & HVAC System,A/C Lines 304,Generic A/C Lines,IFAT-15F8-C198-0EB8,2020-03-18,194.14,EUR,True,False,"BMV,Nord,Mecentley,WV,Feramborghini",False,True,True
Cooling & HVAC System,Fan Clutch GVK,Engages fan as needed.,IFAT-8F35-D3B2-13B4,2016-06-03,1446.28,EUR,True,True,"Mecentley,Nord",True,False,True
Cooling & HVAC System,Heater Core DMU,Generic Heater Core,IFAT-DEEA-CA1F-8D32,2018-04-22,360.54,EUR,False,True,"Mecentley,BMV",True,True,True
Cooling & HVAC System,Thermostat Housing AN2,Encases the thermostat.,IFAT-720E-D371-E94C,2016-12-21,1090.25,EUR,True,True,Mecentley,True,True,True
Cooling & HVAC System,A/C Dryer 92N,Generic A/C Dryer,IFAT-2996-3485-77C5,2015-05-16,1722.06,EUR,False,True,"WV,Feramborghini,Nord,Mecentley,BMV",True,False,True
Cooling & HVAC System,Radiator 3XX,Dissipates heat from engine coolant.,IFAT-AB06-66FC-BE89,2019-12-17,1284.62,EUR,True,True,"Nord,WV",True,True,False
Cooling & HVAC System,Expansion Valve VWY,Controls refrigerant flow.,IFAT-B9E8-D7C1-BDEF,2021-08-13,858.83,EUR,False,True,"Mecentley,Feramborghini,WV,Nord",True,False,True
Cooling & HVAC System,Fan Clutch YYE,Generic Fan Clutch,IFAT-DFD8-0C8E-AC45,2016-10-09,1956.09,EUR,True,True,"Nord,Feramborghini,WV",False,True,False
Cooling & HVAC System,Radiator Hoses QJL,Generic Radiator Hoses,IFAT-AECE-0C02-1535,2024-08-08,234.53,EUR,True,True,"WV,Feramborghini,Mecentley,Nord,BMV",True,True,True
Cooling & HVAC System,Radiator QXH,Generic Radiator,IFAT-549B-8630-C37C,2015-09-13,400.42,EUR,True,True,"Mecentley,BMV,Feramborghini,Nord",False,False,False
Cooling & HVAC System,Cabin Air Filter EMD,Generic Cabin Air Filter,IFAT-70AE-C085-C844,2017-03-03,251.44,EUR,True,True,"WV,Feramborghini,Nord",False,False,True
Cooling & HVAC System,Thermostat Housing 6JP,Encases the thermostat.,IFAT-C4E2-2EDB-3253,2024-09-01,1420.17,EUR,True,True,"Feramborghini,Mecentley",False,True,True
Cooling & HVAC System,Radiator ZYT,Dissipates heat from engine coolant.,IFAT-1DFD-2063-BDA3,2018-08-26,840.87,EUR,True,True,"WV,Nord,Feramborghini",True,True,True
Cooling & HVAC System,Cooling Fan SSO,Assists in radiator cooling.,IFAT-06F6-5B43-9171,2021-01-05,1400.38,EUR,False,True,Nord,True,False,False
Cooling & HVAC System,Radiator Cap OLE,Generic Radiator Cap,IFAT-42CD-E7B5-B773,2015-01-02,163.34,EUR,False,False,"Mecentley,Nord,WV",True,True,True
Cooling & HVAC System,Radiator ZQA,Dissipates heat from engine coolant.,IFAT-26D1-0311-47F2,2020-07-04,364.33,EUR,True,True,Feramborghini,True,True,False
Cooling & HVAC System,Thermostat E7W,Regulates engine coolant temperature.,IFAT-B47D-2217-BF2C,2024-06-13,104.24,EUR,True,True,Nord,True,False,False
Cooling & HVAC System,Fan Clutch TLV,Generic Fan Clutch,IFAT-6665-29C6-14A8,2017-10-29,1852.69,EUR,True,True,Nord,False,False,True
Cooling & HVAC System,Radiator Cap M74,Seals radiator and maintains pressure.,IFAT-5C78-1716-1D8E,2023-12-29,1397.32,EUR,True,True,Nord,False,True,False
Cooling & HVAC System,Expansion Valve RAN,Generic Expansion Valve,IFAT-14D8-A79E-FBB0,2022-11-11,1580.79,EUR,True,True,"Feramborghini,Nord,WV,Mecentley",True,False,True
Cooling & HVAC System,Radiator A4L,Dissipates heat from engine coolant.,IFAT-AC85-4C79-5CFE,2019-05-14,690.61,EUR,True,True,"WV,Feramborghini,BMV",False,True,True
Cooling & HVAC System,Fan Clutch OHI,Engages fan as needed.,IFAT-F463-6035-D148,2017-07-16,948.04,EUR,False,True,BMV,True,False,True
Cooling & HVAC System,Radiator NWC,Dissipates heat from engine coolant.,IFAT-0C60-FBE6-8237,2016-04-25,577.99,EUR,False,True,"Nord,Mecentley,Feramborghini,BMV",False,False,True
Cooling & HVAC System,Cabin Air Filter 61C,Filters air inside the car.,IFAT-010B-086B-06B9,2021-11-02,1056.56,EUR,True,True,"WV,Feramborghini,BMV",False,True,False
Cooling & HVAC System,Heater Blower Motor 3QT,Generic Heater Blower Motor,IFAT-F853-E96E-5B17,2018-06-13,1976.1,EUR,True,True,"Feramborghini,WV,Mecentley",False,True,True
Cooling & HVAC System,Radiator Cap RXA,Seals radiator and maintains pressure.,IFAT-7B06-172A-1001,2016-03-24,1927.98,EUR,True,True,Feramborghini,False,True,False
Cooling & HVAC System,Cooling Fan UCO,Generic Cooling Fan,IFAT-92E1-0D83-3961,2019-10-03,1235.99,EUR,True,True,BMV,True,True,False
Cooling & HVAC System,Fan Clutch CMR,Engages fan as needed.,IFAT-58A8-AE9C-5B59,2015-03-05,933.94,EUR,True,False,"Feramborghini,BMV,Mecentley",False,True,False
Cooling & HVAC System,A/C Dryer ITH,Generic A/C Dryer,IFAT-3ACD-4A89-5BF3,2022-08-13,485.78,EUR,True,True,"Mecentley,WV,Feramborghini",True,False,True
Cooling & HVAC System,Thermostat Housing 6SN,Encases the thermostat.,IFAT-1CD3-9E30-C44E,2016-03-19,1363.65,EUR,True,True,Mecentley,True,True,True
Cooling & HVAC System,Radiator CSR,Dissipates heat from engine coolant.,IFAT-EBCF-F9CD-A608,2022-12-24,1291.33,EUR,True,True,Nord,True,True,False
Cooling & HVAC System,Cabin Air Filter UOU,Filters air inside the car.,IFAT-883D-51E5-6B63,2016-11-14,140.68,EUR,True,False,"BMV,Nord,WV,Feramborghini,Mecentley",True,True,True
Cooling & HVAC System,Radiator WHE,Generic Radiator,IFAT-59A7-41F3-DB2B,2021-06-29,1938.85,EUR,True,True,"Nord,Feramborghini,WV,BMV,Mecentley",True,True,True
Cooling & HVAC System,A/C Dryer JTO,Generic A/C Dryer,IFAT-29D2-E3E2-8DD4,2017-07-25,1297.22,EUR,False,True,"Feramborghini,Nord",True,True,True
Cooling & HVAC System,Water Pump 82I,Generic Water Pump,IFAT-0181-EDF5-6F7F,2025-09-23,1517.26,EUR,True,True,"Mecentley,WV,Nord,BMV",True,True,True
Cooling & HVAC System,Expansion Valve 8N0,Generic Expansion Valve,IFAT-AE72-9857-3AC5,2019-10-01,1606.0,EUR,True,True,"Feramborghini,Nord",False,True,True
Cooling & HVAC System,Thermostat Housing KHS,Generic Thermostat Housing,IFAT-D5EA-43D3-37F1,2016-12-02,1826.2,EUR,True,True,"Feramborghini,WV,BMV",True,False,False
Cooling & HVAC System,A/C Lines J16,Transport refrigerant.,IFAT-501C-8F4D-67D0,2023-05-19,1369.35,EUR,False,True,"Mecentley,BMV,Nord,Feramborghini,WV",False,False,False
Cooling & HVAC System,Radiator Hoses RV1,Carry coolant to and from radiator.,IFAT-EACA-ED86-49E5,2020-12-30,618.53,EUR,True,True,"WV,Mecentley,Nord,Feramborghini,BMV",True,True,False
Cooling & HVAC System,Fan Clutch AAZ,Engages fan as needed.,IFAT-825F-3568-D3EE,2016-04-02,1201.45,EUR,True,True,"BMV,Feramborghini,Nord",False,False,True
Cooling & HVAC System,Thermostat FOW,Generic Thermostat,IFAT-7194-1EF2-61E3,2020-06-11,463.96,EUR,False,True,"Feramborghini,Nord,BMV,WV,Mecentley",True,True,True
Cooling & HVAC System,A/C Lines RSC,Generic A/C Lines,IFAT-9880-8CF6-E077,2016-08-07,1443.3,EUR,False,True,"BMV,WV,Feramborghini,Mecentley",False,False,False
Cooling & HVAC System,Cabin Air Filter X0I,Generic Cabin Air Filter,IFAT-A427-7077-826A,2021-07-21,1696.64,EUR,True,True,"Mecentley,WV",False,True,False
Cooling & HVAC System,Cooling Fan IPM,Generic Cooling Fan,IFAT-D4B9-1D5D-6C79,2016-10-03,38.51,EUR,True,True,"Feramborghini,Mecentley,Nord",True,True,True
Cooling & HVAC System,Radiator Hoses 3GJ,Generic Radiator Hoses,IFAT-7778-FF0D-96FF,2020-12-10,482.95,EUR,True,True,"Mecentley,Feramborghini",True,False,True
Cooling & HVAC System,Radiator Hoses L7C,Carry coolant to and from radiator.,IFAT-F675-2E18-EE3E,2025-05-21,1718.19,EUR,True,True,"Nord,Mecentley,Feramborghini,WV,BMV",False,True,True
Cooling & HVAC System,Cabin Air Filter 95W,Generic Cabin Air Filter,IFAT-F158-C8F7-D80D,2019-02-25,133.08,EUR,True,True,Nord,True,True,False
Cooling & HVAC System,Radiator Cap S5D,Seals radiator and maintains pressure.,IFAT-7790-F0ED-E95C,2024-12-10,1572.5,EUR,True,False,"Feramborghini,BMV",False,True,True
