category,name,description,serial,production_date,price,currency,authorised,in_stock,compatible_brands,recalled,digitallyTracked,used,aftermarket,safetyCritical
Electrical and Ignition,Headlights H6,Generic Headlights,ZCL-TRN-05K2-ERL,2024-08-01,1791.33,JPY,True,True,"WV,Mecentley,BMV,Feramborghini,Nord",True,False,True,True,True
Electrical and Ignition,Speedometer Sensor C47,Generic Speedometer Sensor,ZCL-PERF-PP53-C10,2015-08-22,675.33,JPY,True,True,"BMV,Mecentley,Nord",True,True,True,False,False
Electrical and Ignition,Key Fob S5,Generic Key Fob,ZCL-TRN-UEY8-ENM,2017-05-26,1527.91,JPY,True,False,"Nord,Feramborghini,BMV",False,False,False,False,False
Electrical and Ignition,Headlights H6,Generic Headlights,ZCL-BRK-8NH5-63T,2020-12-08,1929.32,JPY,True,True,"WV,Mecentley,BMV,Feramborghini,Nord",True,True,False,False,True
Electrical and Ignition,MAP Sensor C72,Monitors air pressure in intake manifold.,ZCL-ENG-VHAJ-AA7,2015-06-21,668.77,JPY,False,True,"Mecentley,Nord",False,False,False,True,False
Electrical and Ignition,Headlights U62,Illuminate the road ahead at night.,ZCL-TRN-T5OP-X3P,2021-03-27,1899.96,JPY,True,True,"Nord,WV,BMV,Mecentley",True,False,False,True,True
Electrical and Ignition,Key Fob W68,Generic Key Fob,ZCL-DRI-IAJV-QV5,2023-03-12,475.22,JPY,True,False,"Mecentley,WV,Feramborghini,Nord",True,True,False,True,True
Electrical and Ignition,Alternator K74,Charges the battery and powers electrical systems.,ZCL-DRI-DATL-I65,2019-01-10,324.3,JPY,True,True,"WV,BMV,Feramborghini,Nord,Mecentley",True,True,False,True,True
Electrical and Ignition,"Sensors (O2, MAF, MAP, Knock, TPS, etc.) G55","Generic Sensors (O2, MAF, MAP, Knock, TPS, etc.)",ZCL-COL-BOCZ-W12,2021-12-20,1166.15,JPY,True,True,WV,False,False,True,False,True
Electrical and Ignition,Camshaft Position Sensor H75,Tracks camshaft position.,ZCL-PERF-YBL5-GBY,2015-03-17,363.81,JPY,True,True,"Feramborghini,WV,Mecentley,BMV",True,False,True,False,True
Electrical and Ignition,Tail Lights C23,Signal braking and presence to rear traffic.,ZCL-ENG-UOE5-TKD,2024-04-22,871.42,JPY,True,True,"Nord,Mecentley,BMV,Feramborghini",True,True,False,True,True
Electrical and Ignition,Starter Motor K54,Cranks the engine to start it.,ZCL-TRN-OJWX-4XU,2020-09-17,271.02,JPY,True,True,"Mecentley,Nord,Feramborghini",False,False,True,False,False
Electrical and Ignition,Starter Motor F89,Cranks the engine to start it.,ZCL-SUS-O6XD-E7I,2016-06-20,258.29,JPY,True,True,"WV,BMV,Nord,Feramborghini,Mecentley",False,True,True,True,True
Electrical and Ignition,Battery N21,Provides electrical power to start the engine.,ZCL-SUS-9P6S-FM4,2024-10-12,881.02,JPY,True,False,"Mecentley,Feramborghini,Nord",True,False,True,False,True
Electrical and Ignition,Alternator L8,Charges the battery and powers electrical systems.,ZCL-SUS-1H0K-6XN,2020-07-10,12.13,JPY,True,True,"BMV,Mecentley,Feramborghini",False,True,False,False,False
Electrical and Ignition,Battery X1,Provides electrical power to start the engine.,ZCL-DRI-VBK0-TYT,2018-12-13,1313.01,JPY,False,False,"BMV,Feramborghini,Nord,Mecentley,WV",True,True,True,True,True
Electrical and Ignition,ECU / PCM / BCM Y95,Generic ECU / PCM / BCM,ZCL-ELE-5YA8-TTE,2019-08-04,671.34,JPY,True,True,"WV,Mecentley,Nord",False,True,True,True,True
Electrical and Ignition,Key Fob B95,Generic Key Fob,ZCL-PERF-IPHP-IQJ,2022-08-05,91.29,JPY,True,False,"Mecentley,Feramborghini,WV,BMV,Nord",False,True,False,True,True
Electrical and Ignition,Tail Lights A52,Generic Tail Lights,ZCL-TRN-ZQLH-X8X,2024-12-13,1902.44,JPY,True,True,"Nord,WV",True,False,False,True,True
Electrical and Ignition,Ignition Switch T89,Starts the vehicle.,ZCL-ENG-0KE5-W30,2023-10-22,293.01,JPY,True,True,Feramborghini,True,True,False,False,True
Electrical and Ignition,Electric Window Motors V23,Generic Electric Window Motors,ZCL-SUS-UYYC-W6A,2025-04-07,724.61,JPY,False,True,Feramborghini,True,False,True,True,True
Electrical and Ignition,"Sensors (O2, MAF, MAP, Knock, TPS, etc.) A52","Generic Sensors (O2, MAF, MAP, Knock, TPS, etc.)",ZCL-ENG-08BK-MMY,2019-11-15,877.92,JPY,True,True,"Mecentley,BMV,Feramborghini",False,False,False,True,True
Electrical and Ignition,Headlights I77,Illuminate the road ahead at night.,ZCL-BRK-595J-J7H,2021-09-04,740.87,JPY,True,True,"Feramborghini,Nord,WV,BMV",True,True,True,True,False
Electrical and Ignition,Speedometer Sensor S62,Generic Speedometer Sensor,ZCL-PERF-94Q4-HUF,2016-01-16,1036.6,JPY,False,True,"Mecentley,WV",True,True,True,False,True
Electrical and Ignition,Interior Lights Q56,Generic Interior Lights,ZCL-BRK-07I8-86Q,2019-09-13,200.66,JPY,True,True,"Mecentley,Feramborghini,WV",False,True,False,True,False
Electrical and Ignition,Wiring Harness M17,Generic Wiring Harness,ZCL-PERF-YNBI-548,2023-01-28,253.35,JPY,True,False,Nord,True,False,True,False,False
Electrical and Ignition,Starter Motor M93,Generic Starter Motor,ZCL-BRK-VLQK-LRP,2024-04-06,268.36,JPY,True,True,"Nord,Feramborghini,Mecentley,WV,BMV",False,True,True,True,False
Electrical and Ignition,Fuse Box K81,Houses fuses that protect circuits.,ZCL-PERF-T661-PCY,2023-05-29,1965.68,JPY,True,True,Nord,True,False,True,False,False
Electrical and Ignition,Headlights M62,Illuminate the road ahead at night.,ZCL-DRI-N63M-TC6,2015-08-11,1929.59,JPY,True,True,"Feramborghini,Mecentley,Nord,BMV,WV",True,True,False,False,True
Electrical and Ignition,Spark Plugs R76,Generic Spark Plugs,ZCL-DRI-J4VV-6RN,2021-05-14,1739.46,JPY,True,True,"Feramborghini,WV",True,True,True,True,False
Electrical and Ignition,Headlights X78,Illuminate the road ahead at night.,ZCL-TRN-YSR5-DJM,2020-12-15,26.54,JPY,True,True,"WV,Feramborghini,Nord",False,False,False,True,True
Electrical and Ignition,Headlights L75,Illuminate the road ahead at night.,ZCL-BRK-KPR5-K8P,2021-12-04,597.96,JPY,True,False,"Nord,Mecentley,BMV",True,True,True,True,False
Electrical and Ignition,Starter Motor B92,Cranks the engine to start it.,ZCL-COL-HMJC-0KU,2022-07-09,1282.28,JPY,True,True,"Feramborghini,BMV,Mecentley",True,False,False,True,True
Electrical and Ignition,Turn Signals B17,Indicate direction of intended turns.,ZCL-COL-QKUI-KSL,2015-07-18,796.65,JPY,False,True,"BMV,Mecentley,Nord,WV",True,True,False,True,True
Electrical and Ignition,Wiring Harness R25,Generic Wiring Harness,ZCL-DRI-VN7Z-MP9,2015-10-07,1263.16,JPY,True,False,"WV,Mecentley,BMV,Nord,Feramborghini",True,True,True,True,False
Electrical and Ignition,Spark Plugs M80,Generic Spark Plugs,ZCL-DRI-OT1M-KFB,2015-11-09,1935.78,JPY,True,False,"BMV,Feramborghini",True,True,False,True,True
Electrical and Ignition,Fog Lights O17,Generic Fog Lights,ZCL-PERF-TLLJ-KBZ,2023-02-20,1919.02,JPY,True,True,Feramborghini,True,False,False,False,True
Electrical and Ignition,Starter Motor P79,Generic Starter Motor,ZCL-COL-5XNJ-01F,2025-05-16,346.04,JPY,True,True,Nord,True,True,True,False,False
Electrical and Ignition,Battery S7,Powers vehicle electronics and starts engine.,ZCL-ELE-IWDN-2EH,2016-07-14,82.25,JPY,False,True,"Mecentley,WV",True,True,True,False,True
Electrical and Ignition,Headlights P58,Illuminate the road ahead at night.,ZCL-ENG-CFPK-TMK,2023-10-12,67.17,JPY,True,True,"WV,Feramborghini,Nord,BMV,Mecentley",True,False,True,False,True
Electrical and Ignition,Alternator L13,Generic Alternator,ZCL-ENG-0GCX-ZRJ,2019-11-30,672.81,JPY,True,True,"Nord,Feramborghini",True,True,True,False,False
Electrical and Ignition,O2 Sensor O15,Monitors oxygen levels in exhaust.,ZCL-COL-FE5O-CLW,2024-04-25,1180.19,JPY,False,True,"Feramborghini,Nord,Mecentley",False,False,False,True,True
Electrical and Ignition,Voltage Regulator Q30,Generic Voltage Regulator,ZCL-PERF-ZT9M-FL0,2024-12-04,1617.49,JPY,True,True,"Feramborghini,WV,BMV",True,True,False,True,True
Electrical and Ignition,MAF Sensor N13,Measures air intake for engine.,ZCL-BRK-ZSXL-C5I,2015-05-23,209.14,JPY,False,True,"Nord,Mecentley,WV,BMV,Feramborghini",True,True,True,True,False
Electrical and Ignition,Tail Lights M36,Generic Tail Lights,ZCL-ENG-WJ1X-NGO,2024-09-13,759.87,JPY,True,True,WV,True,True,False,False,False
Electrical and Ignition,Horn P19,Generic Horn,ZCL-PERF-TG3O-P0A,2023-06-26,1435.72,JPY,True,False,Feramborghini,True,True,True,True,True
Electrical and Ignition,Ignition Coils Z6,Generic Ignition Coils,ZCL-DRI-2XZ7-LQI,2021-05-02,1854.45,JPY,True,True,"WV,Mecentley,BMV",True,False,False,True,True
Electrical and Ignition,Headlights M59,Illuminate the road ahead at night.,ZCL-PERF-P5LD-21G,2025-01-08,1528.42,JPY,True,True,"BMV,WV,Mecentley",False,True,True,False,True
Electrical and Ignition,Tail Lights X44,Signal braking and presence to rear traffic.,ZCL-ENG-1WXD-SQ1,2024-06-16,434.74,JPY,True,True,Nord,True,False,False,False,False
Electrical and Ignition,Alternator O2,Generic Alternator,ZCL-ENG-U3TM-DB8,2016-02-26,1435.85,JPY,True,True,"Mecentley,Feramborghini",False,True,True,False,True
Electrical and Ignition,Knock Sensor G1,Detects engine knock.,ZCL-PERF-8AT1-0KQ,2018-05-29,1710.86,JPY,True,True,"Nord,Feramborghini,WV,BMV,Mecentley",True,True,True,False,True
Electrical and Ignition,Voltage Regulator I69,Generic Voltage Regulator,ZCL-ELE-Z617-DYD,2020-08-19,1295.43,JPY,False,True,"BMV,Mecentley",True,False,False,True,False
Electrical and Ignition,Wiring Harness S13,Generic Wiring Harness,ZCL-DRI-C37Q-YNN,2023-05-25,123.1,JPY,False,False,Mecentley,False,False,True,True,True
Electrical and Ignition,Key Fob X44,Generic Key Fob,ZCL-TRN-BWZ4-LDR,2022-01-20,1872.37,JPY,True,False,"Mecentley,WV,BMV",False,True,False,True,False
Electrical and Ignition,Ignition Switch D1,Generic Ignition Switch,ZCL-SUS-0OPO-YWN,2018-07-19,1630.69,JPY,True,True,BMV,False,True,False,True,False
Electrical and Ignition,MAP Sensor W40,Monitors air pressure in intake manifold.,ZCL-SUS-Y1Y0-QL8,2018-09-06,984.11,JPY,False,True,"Nord,Feramborghini",True,True,False,False,False
Electrical and Ignition,TPS Sensor V15,Measures throttle position.,ZCL-COL-QFBU-1RC,2019-02-17,1877.49,JPY,True,True,"WV,BMV,Feramborghini,Nord",False,False,True,True,True
Electrical and Ignition,Spark Plugs W42,Generic Spark Plugs,ZCL-PERF-BGOA-V24,2022-05-24,1246.36,JPY,False,True,"BMV,Mecentley",False,False,True,False,False
Electrical and Ignition,ECU / PCM / BCM P35,Generic ECU / PCM / BCM,ZCL-ENG-7FU9-RJK,2023-07-27,335.25,JPY,True,True,"Feramborghini,Mecentley",True,True,True,False,True
Electrical and Ignition,Headlights W8,Illuminate the road ahead at night.,ZCL-SUS-L4JA-GU7,2016-05-12,1738.59,JPY,True,True,"Mecentley,WV,BMV",True,False,True,False,True
Electrical and Ignition,Electric Window Motors S23,Generic Electric Window Motors,ZCL-PERF-30T2-S1O,2019-12-22,1150.18,JPY,True,True,"Nord,BMV,WV",False,True,False,False,False
Electrical and Ignition,ECU L94,Controls various engine and car functions.,ZCL-PERF-83RU-IE2,2022-08-17,1497.7,JPY,True,False,"BMV,WV,Nord,Mecentley,Feramborghini",False,False,True,False,False
Electrical and Ignition,Fuse Box M16,Generic Fuse Box,ZCL-ENG-4CUU-2RG,2017-08-16,762.91,JPY,True,False,"WV,BMV,Nord,Feramborghini",False,False,False,True,False
Electrical and Ignition,Horn V35,Generic Horn,ZCL-DRI-PPHS-G6R,2025-06-13,1233.96,JPY,True,False,"BMV,Mecentley,WV,Nord",True,True,True,True,True
Electrical and Ignition,Camshaft Position Sensor Q8,Generic Camshaft Position Sensor,ZCL-ENG-E3V3-RIY,2025-05-30,1395.07,JPY,False,True,Mecentley,False,True,False,False,True
Electrical and Ignition,Speedometer Sensor B33,Measures vehicle speed.,ZCL-BRK-9SGD-WPE,2023-10-02,1724.09,JPY,True,False,"WV,Feramborghini,Nord",True,False,True,True,True
Electrical and Ignition,Wiring Harness D23,Generic Wiring Harness,ZCL-DRI-LZJV-JA1,2020-10-05,450.11,JPY,True,True,"Mecentley,WV,BMV,Feramborghini",True,True,True,True,True
Electrical and Ignition,Ignition Coils E75,Generic Ignition Coils,ZCL-ENG-BIOF-636,2025-07-26,415.95,JPY,True,True,"Feramborghini,WV,BMV,Mecentley,Nord",False,False,True,True,False
Electrical and Ignition,Battery R2,Generic Battery,ZCL-BRK-1DQD-SC6,2025-02-28,786.95,JPY,True,False,"Mecentley,Feramborghini,Nord,BMV",False,False,True,False,True
Electrical and Ignition,Relays I77,Generic Relays,ZCL-COL-M4VC-M7W,2022-02-13,297.42,JPY,True,False,"Mecentley,Feramborghini,BMV,WV,Nord",True,True,False,False,True
Electrical and Ignition,TPS Sensor Y36,Measures throttle position.,ZCL-BRK-FZPI-Q0Y,2023-12-07,1760.03,JPY,True,True,WV,True,True,False,False,False
Electrical and Ignition,Light Bulbs K55,Generic Light Bulbs,ZCL-BRK-PB8K-XF6,2017-09-14,1427.28,JPY,True,True,"Mecentley,Nord,WV,Feramborghini,BMV",True,True,False,True,True
Electrical and Ignition,Speedometer Sensor D14,Measures vehicle speed.,ZCL-BRK-AL4P-RB3,2017-12-07,90.36,JPY,True,True,"Feramborghini,WV,BMV",True,True,True,False,True
Electrical and Ignition,Key Fob M5,Generic Key Fob,ZCL-ELE-3N6N-7ZG,2015-05-18,840.14,JPY,True,True,Nord,False,False,True,True,False
Electrical and Ignition,Speedometer Sensor O40,Measures vehicle speed.,ZCL-SUS-L955-MZJ,2020-05-07,781.19,JPY,True,True,"BMV,Nord,Mecentley,Feramborghini",False,True,False,True,True
Electrical and Ignition,Starter Motor R62,Turns engine to initiate operation.,ZCL-DRI-FL0X-848,2017-10-27,1360.12,JPY,True,True,"Mecentley,BMV",True,True,False,False,True
Electrical and Ignition,MAF Sensor L6,Measures air intake for engine.,ZCL-PERF-J49T-LWA,2022-08-17,1153.5,JPY,False,True,BMV,True,False,False,True,False
Electrical and Ignition,Camshaft Position Sensor J38,Tracks camshaft position.,ZCL-ELE-LZAK-9VV,2019-08-27,1742.88,JPY,True,True,Nord,True,False,False,True,False
Electrical and Ignition,Relays L35,Generic Relays,ZCL-TRN-USYJ-HIT,2025-10-24,1339.59,JPY,True,True,"Feramborghini,WV,Mecentley",False,True,True,True,False
Electrical and Ignition,Turn Signals T84,Indicate direction of intended turns.,ZCL-COL-DRLY-Y4N,2024-01-19,1548.03,JPY,True,True,"WV,Nord",False,True,True,True,True
Electrical and Ignition,Ignition Switch G89,Starts the vehicle.,ZCL-COL-SVI7-4YL,2024-02-17,799.12,JPY,True,True,"Feramborghini,WV,Nord,BMV",True,True,True,False,True
Electrical and Ignition,TPS Sensor N25,Measures throttle position.,ZCL-DRI-640U-YVW,2024-03-11,361.18,JPY,True,False,"Feramborghini,WV,Mecentley,BMV",True,True,True,True,True
Electrical and Ignition,Relays A32,Electrically operated switches.,ZCL-SUS-1MWT-5MB,2016-11-12,1252.23,JPY,True,True,"BMV,Mecentley,WV,Feramborghini",True,False,False,True,False
Electrical and Ignition,Battery Z43,Provides electrical power to start the engine.,ZCL-BRK-L306-C9I,2023-08-29,863.93,JPY,True,True,"WV,Feramborghini,Nord,BMV,Mecentley",True,True,False,True,True
Electrical and Ignition,Speedometer Sensor H62,Generic Speedometer Sensor,ZCL-PERF-6N3P-FMM,2017-09-15,631.88,JPY,True,True,"Mecentley,Feramborghini,BMV",True,True,False,True,True
Electrical and Ignition,Voltage Regulator G92,Generic Voltage Regulator,ZCL-SUS-3U4X-7JL,2024-02-15,1389.59,JPY,True,True,"WV,Feramborghini,Nord,Mecentley",True,True,False,False,False
Electrical and Ignition,Crankshaft Position Sensor S32,Tracks crankshaft position.,ZCL-PERF-JKF0-NIM,2016-10-09,404.89,JPY,True,True,"WV,Nord,Mecentley,Feramborghini,BMV",True,False,True,True,False
Electrical and Ignition,Relays T49,Electrically operated switches.,ZCL-TRN-WLGB-H79,2024-04-01,652.2,JPY,True,True,"WV,Nord,BMV",True,True,True,True,True
Electrical and Ignition,Fog Lights W77,Generic Fog Lights,ZCL-ENG-R2XW-UJD,2022-01-04,996.14,JPY,True,False,Mecentley,True,True,False,True,False
Electrical and Ignition,Key Fob V29,Remote key with lock/unlock functions.,ZCL-ELE-VAGR-BFU,2015-06-09,440.78,JPY,False,True,"WV,BMV,Nord,Mecentley,Feramborghini",True,True,False,True,True
Electrical and Ignition,Starter Motor M85,Turns engine to initiate operation.,ZCL-DRI-JW83-P99,2018-06-27,1895.91,JPY,True,True,"Mecentley,Feramborghini,BMV",False,True,False,True,True
Electrical and Ignition,Interior Lights O98,Generic Interior Lights,ZCL-DRI-YW0F-G8X,2019-12-12,1023.3,JPY,True,True,"Mecentley,Nord,WV,Feramborghini",True,False,True,False,True
Electrical and Ignition,Alternator X29,Generic Alternator,ZCL-TRN-F220-AVF,2020-11-10,1555.67,JPY,True,True,"Feramborghini,Mecentley,Nord,WV",True,False,False,True,True
Electrical and Ignition,Relays H93,Electrically operated switches.,ZCL-DRI-1U3O-IX8,2023-05-06,1449.78,JPY,True,True,"WV,Feramborghini",False,True,False,False,False
Electrical and Ignition,Key Fob L5,Generic Key Fob,ZCL-COL-GHPA-VQO,2015-06-06,1537.29,JPY,True,True,"WV,Nord",True,False,True,True,False
Electrical and Ignition,O2 Sensor D63,Monitors oxygen levels in exhaust.,ZCL-SUS-2BO0-Z5U,2015-07-01,133.73,JPY,True,True,"Feramborghini,WV",True,True,True,True,True
Electrical and Ignition,O2 Sensor G50,Monitors oxygen levels in exhaust.,ZCL-ELE-BOMG-2JQ,2017-10-13,878.23,JPY,False,True,Feramborghini,True,True,False,False,True
Electrical and Ignition,Electric Window Motors M53,Generic Electric Window Motors,ZCL-SUS-3Z2N-CRA,2022-07-28,1015.27,JPY,True,True,"Nord,Mecentley,Feramborghini",True,False,False,False,True
Electrical and Ignition,Headlights I6,Generic Headlights,ZCL-SUS-ZCRM-R1I,2015-04-29,630.29,JPY,True,True,"WV,BMV,Feramborghini,Mecentley,Nord",True,True,True,False,True
Electrical and Ignition,Relays C31,Generic Relays,ZCL-BRK-GEYB-OO2,2020-10-16,238.11,JPY,True,True,"WV,Feramborghini",False,True,False,False,False
Electrical and Ignition,Starter Motor A92,Generic Starter Motor,ZCL-COL-9L29-TUF,2022-11-27,934.08,JPY,True,True,"Feramborghini,Nord",False,True,True,True,True
Electrical and Ignition,Tail Lights L26,Generic Tail Lights,ZCL-BRK-A67A-9OP,2022-05-23,1706.96,JPY,True,True,WV,False,True,True,True,True
Electrical and Ignition,Camshaft Position Sensor K77,Generic Camshaft Position Sensor,ZCL-BRK-AJCY-B24,2015-09-09,1073.44,JPY,False,True,"BMV,Mecentley,Nord",True,True,True,True,False
Electrical and Ignition,"Sensors (O2, MAF, MAP, Knock, TPS, etc.) U2","Generic Sensors (O2, MAF, MAP, Knock, TPS, etc.)",ZCL-BRK-S0WG-SQW,2018-11-08,108.75,JPY,False,True,"Mecentley,Nord,Feramborghini,BMV",True,False,True,True,True
Electrical and Ignition,Voltage Regulator V83,Controls alternator output.,ZCL-SUS-MKIG-HI3,2019-02-24,1675.88,JPY,True,False,"BMV,WV",True,True,True,False,False
Electrical and Ignition,Turn Signals N17,Indicate direction of intended turns.,ZCL-BRK-UP92-L6L,2019-11-29,1752.71,JPY,False,True,"Feramborghini,Mecentley,Nord,BMV,WV",False,True,False,False,True
Electrical and Ignition,Voltage Regulator W95,Generic Voltage Regulator,ZCL-SUS-T1D2-4PZ,2020-07-16,1888.52,JPY,True,True,"WV,Feramborghini,Nord",True,True,False,False,True
Electrical and Ignition,Fuse Box V54,Protects circuits with fuses.,ZCL-COL-21DP-4XQ,2020-02-14,387.14,JPY,True,False,Feramborghini,True,False,True,True,False
Electrical and Ignition,Alternator B90,Charges battery and powers electronics.,ZCL-DRI-11FY-YVB,2016-12-20,590.24,JPY,True,False,"BMV,Nord,Feramborghini,WV,Mecentley",True,False,True,False,False
Electrical and Ignition,Battery G31,Powers vehicle electronics and starts engine.,ZCL-PERF-H2ZM-7JV,2020-10-05,1475.47,JPY,True,True,Feramborghini,True,False,False,False,True
Electrical and Ignition,Voltage Regulator R80,Generic Voltage Regulator,ZCL-COL-SKZ0-PGV,2018-03-04,1151.52,JPY,True,True,"Mecentley,BMV,Nord,WV",True,True,False,True,True
Electrical and Ignition,Alternator E96,Charges the battery and powers electrical systems.,ZCL-BRK-DFVD-8KF,2019-12-25,229.35,JPY,True,True,"Nord,WV,BMV,Feramborghini",True,False,True,True,False
Electrical and Ignition,Wiring Harness B5,Generic Wiring Harness,ZCL-DRI-CPS5-1Q9,2018-07-08,284.72,JPY,True,True,"Mecentley,WV,Feramborghini",False,False,True,True,False
Electrical and Ignition,Spark Plugs P76,Generic Spark Plugs,ZCL-BRK-6O94-0BL,2015-07-13,638.05,JPY,False,False,"Mecentley,WV,BMV,Nord",False,False,True,True,True
Electrical and Ignition,Ignition Coils N29,Generic Ignition Coils,ZCL-COL-LC5K-597,2018-02-20,1500.18,JPY,False,True,Nord,True,False,True,True,True
Electrical and Ignition,Electric Mirror Motors T63,Generic Electric Mirror Motors,ZCL-ENG-2YC9-4Y8,2016-07-04,566.87,JPY,False,True,Feramborghini,False,True,True,True,True
Electrical and Ignition,Starter Motor O91,Cranks the engine to start it.,ZCL-ENG-GTRA-U0E,2022-11-07,1488.89,JPY,False,True,BMV,False,True,True,True,True
Electrical and Ignition,Battery S64,Powers vehicle electronics and starts engine.,ZCL-BRK-R5KR-J1G,2016-06-25,225.78,JPY,False,True,Mecentley,True,False,False,True,True
Electrical and Ignition,Headlights V40,Generic Headlights,ZCL-ENG-TK72-IN4,2022-12-30,57.26,JPY,True,True,WV,True,True,True,False,True
Electrical and Ignition,Interior Lights L44,Generic Interior Lights,ZCL-ENG-6Q3O-9F4,2021-12-18,1106.85,JPY,True,True,"WV,Mecentley",True,True,False,False,True
Electrical and Ignition,Interior Lights S49,Generic Interior Lights,ZCL-ENG-TDEU-KTF,2024-09-20,1513.47,JPY,True,False,"Nord,Feramborghini",True,False,False,True,True
Electrical and Ignition,"Sensors (O2, MAF, MAP, Knock, TPS, etc.) D75","Generic Sensors (O2, MAF, MAP, Knock, TPS, etc.)",ZCL-ENG-4MPY-1EZ,2023-04-13,1265.35,JPY,True,True,BMV,False,False,False,False,False
Electrical and Ignition,Fuse Box O44,Protects circuits with fuses.,ZCL-PERF-XRWL-6UP,2021-12-17,894.85,JPY,True,True,"Nord,Mecentley",False,True,False,True,True
Fuel System,Fuel Filter B47,Filters impurities from fuel.,ZCL-TRN-3ZXT-HVH,2022-05-09,1706.07,JPY,False,True,"Mecentley,BMV",False,True,True,True,False
Fuel System,Gas Cap D75,Seals the fuel tank.,ZCL-PERF-2ZRK-GX8,2016-12-05,1693.36,JPY,True,True,"Nord,Feramborghini,Mecentley",False,True,False,True,False
Fuel System,Fuel Filter V76,Generic Fuel Filter,ZCL-ELE-3MQ3-R15,2025-07-23,588.77,JPY,True,True,"BMV,WV,Mecentley,Nord,Feramborghini",True,True,True,True,True
Fuel System,Fuel Pump N48,Generic Fuel Pump,ZCL-COL-WCP0-R6J,2016-12-12,1567.57,JPY,True,True,"Nord,WV,Mecentley,Feramborghini,BMV",False,True,True,True,True
Fuel System,Upgraded Fuel Injectors D90,Deliver more fuel for high-performance engines.,ZCL-ENG-USD4-MWB,2020-04-28,220.76,JPY,True,True,"BMV,WV,Nord,Feramborghini,Mecentley",True,False,True,True,False
Fuel System,Fuel Injectors L94,Generic Fuel Injectors,ZCL-SUS-IRQY-HLM,2019-10-24,279.11,JPY,True,True,"Feramborghini,Mecentley",False,False,True,False,True
Fuel System,Fuel Injectors J37,Spray fuel into the engine's cylinders.,ZCL-DRI-MLV4-MUB,2018-07-17,974.68,JPY,True,True,Feramborghini,True,True,True,True,True
Fuel System,Fuel Lines F98,Generic Fuel Lines,ZCL-PERF-MVR3-H2S,2015-04-19,193.27,JPY,True,True,Feramborghini,False,False,True,True,True
Fuel System,Fuel Lines S84,Generic Fuel Lines,ZCL-SUS-0Q3E-OJM,2015-04-18,432.43,JPY,True,True,"Feramborghini,WV",False,False,True,False,True
Fuel System,Fuel Pressure Regulator V42,Maintains correct fuel pressure.,ZCL-ELE-DV58-AEH,2025-01-28,1958.97,JPY,True,True,"WV,Nord,BMV",True,True,True,False,False
Fuel System,Upgraded Fuel Injectors Y65,Deliver more fuel for high-performance engines.,ZCL-BRK-5WEG-RWP,2024-05-04,1285.31,JPY,True,False,Nord,False,False,True,True,True
Fuel System,Fuel Tank X34,Generic Fuel Tank,ZCL-SUS-Y5BT-KDL,2024-12-01,146.08,JPY,True,False,"Mecentley,BMV,WV,Feramborghini",False,True,True,True,True
Fuel System,Gas Cap J66,Generic Gas Cap,ZCL-PERF-4ALX-F0D,2015-01-08,735.22,JPY,True,True,Feramborghini,True,False,True,False,False
Fuel System,Fuel Rail N84,Distributes fuel to injectors.,ZCL-TRN-YIRR-W72,2018-01-05,762.23,JPY,True,True,"Nord,BMV",True,False,True,False,True
Fuel System,Fuel Pump A9,Delivers fuel from tank to engine.,ZCL-PERF-88J2-8F0,2022-09-14,1003.86,JPY,True,True,"WV,BMV,Feramborghini",True,False,False,True,False
Fuel System,Fuel Pressure Regulator N77,Generic Fuel Pressure Regulator,ZCL-COL-9C18-SYB,2015-05-01,1569.75,JPY,True,True,"BMV,Feramborghini,WV,Mecentley,Nord",True,True,False,True,True
Fuel System,Fuel Pressure Regulator W31,Maintains correct fuel pressure.,ZCL-TRN-DOOQ-079,2017-09-09,1958.37,JPY,True,True,"WV,Feramborghini",True,True,True,True,False
Control and Comfort Features,Cruise Control System L47,Generic Cruise Control System,ZCL-BRK-O5DZ-F1L,2020-11-18,764.61,JPY,False,True,"Nord,Mecentley,WV,BMV,Feramborghini",True,False,True,False,True
Control and Comfort Features,Infotainment System D18,"Central interface for audio, navigation, etc.",ZCL-DRI-RXLU-92U,2023-10-15,971.01,JPY,False,False,Feramborghini,False,True,False,True,True
Control and Comfort Features,Cruise Control System D11,Generic Cruise Control System,ZCL-ELE-GVBR-CL8,2015-03-26,188.0,JPY,False,True,Feramborghini,True,True,False,False,True
Control and Comfort Features,Speakers A87,Output sound for entertainment or alerts.,ZCL-SUS-E1VS-RHH,2020-03-27,577.69,JPY,True,False,"Mecentley,Feramborghini,Nord,BMV",True,False,False,True,True
Control and Comfort Features,Cruise Control System H75,Generic Cruise Control System,ZCL-TRN-N6L9-19B,2017-08-10,1074.05,JPY,True,True,"Feramborghini,WV",True,True,True,True,False
Control and Comfort Features,Backup Camera X92,Generic Backup Camera,ZCL-ELE-ZLJM-1VE,2015-03-30,1292.63,JPY,True,True,"Feramborghini,WV,Mecentley",True,True,False,False,True
Control and Comfort Features,Climate Control Unit B63,Generic Climate Control Unit,ZCL-BRK-0P7G-JUD,2016-12-07,205.65,JPY,False,True,"Mecentley,WV,Feramborghini",True,False,False,False,True
Control and Comfort Features,Infotainment System L63,"Central interface for audio, navigation, etc.",ZCL-DRI-TAH6-U1R,2022-03-14,1146.31,JPY,False,True,"BMV,Feramborghini,Nord,WV",True,True,True,True,True
